cycle,layer_name,layer_type,layer_power_including_idle_power_micro_watt,layer_power_excluding_idle_power_micro_watt,layer_run_time
6469,_feat_conv1,Conv2d,,,0.06943999975919724
6469,_feat_conv2,Conv2d,,,0.07337599992752075
6469,_classifer_fc1,Linear,,,0.024064000695943832
6469,_classifer_fc2,Linear,,,0.016095999628305435
6469,_classifer_fc3,Linear,,,0.013024000450968742
6470,_feat_conv1,Conv2d,,,0.06908799707889557
6470,_feat_conv2,Conv2d,,,0.07206399738788605
6470,_classifer_fc1,Linear,,,0.024480000138282776
6470,_classifer_fc2,Linear,,,0.01616000011563301
6470,_classifer_fc3,Linear,,,0.012736000120639801
6471,_feat_conv1,Conv2d,,,0.06800000369548798
6471,_feat_conv2,Conv2d,7062528.0,2880204.201034292,0.07503999769687653
6471,_classifer_fc1,Linear,,,0.024032000452280045
6471,_classifer_fc2,Linear,,,0.0163199994713068
6471,_classifer_fc3,Linear,,,0.01648000068962574
6472,_feat_conv1,Conv2d,,,0.06854400038719177
6472,_feat_conv2,Conv2d,,,0.07785599678754807
6472,_classifer_fc1,Linear,,,0.024320000782608986
6472,_classifer_fc2,Linear,,,0.01648000068962574
6472,_classifer_fc3,Linear,,,0.016704000532627106
6473,_feat_conv1,Conv2d,,,0.0663359984755516
6473,_feat_conv2,Conv2d,,,0.07123199850320816
6473,_classifer_fc1,Linear,,,0.0244159996509552
6473,_classifer_fc2,Linear,7062528.0,2880204.201034292,0.016256000846624374
6473,_classifer_fc3,Linear,,,0.012959999963641167
6474,_feat_conv1,Conv2d,7062528.0,2880204.201034292,0.07004799693822861
6474,_feat_conv2,Conv2d,,,0.07398399710655212
6474,_classifer_fc1,Linear,,,0.02393599972128868
6474,_classifer_fc2,Linear,,,0.016127999871969223
6474,_classifer_fc3,Linear,,,0.016224000602960587
6475,_feat_conv1,Conv2d,,,0.0687360018491745
6475,_feat_conv2,Conv2d,,,0.07423999905586243
6475,_classifer_fc1,Linear,,,0.024383999407291412
6475,_classifer_fc2,Linear,,,0.016224000602960587
6475,_classifer_fc3,Linear,,,0.016063999384641647
6476,_feat_conv1,Conv2d,,,0.06857600063085556
6476,_feat_conv2,Conv2d,,,0.07465600222349167
6476,_classifer_fc1,Linear,,,0.024480000138282776
6476,_classifer_fc2,Linear,,,0.016543999314308167
6476,_classifer_fc3,Linear,,,0.012608000077307224
6477,_feat_conv1,Conv2d,,,0.06659200042486191
6477,_feat_conv2,Conv2d,,,0.0783040001988411
6477,_classifer_fc1,Linear,,,0.02470399998128414
6477,_classifer_fc2,Linear,,,0.016095999628305435
6477,_classifer_fc3,Linear,,,0.01648000068962574
6478,_feat_conv1,Conv2d,,,0.06905599683523178
6478,_feat_conv2,Conv2d,7062528.0,2880204.201034292,1.8087999820709229
6478,_classifer_fc1,Linear,,,0.024320000782608986
6478,_classifer_fc2,Linear,,,0.0161920003592968
6478,_classifer_fc3,Linear,,,0.016224000602960587
6479,_feat_conv1,Conv2d,,,0.06857600063085556
6479,_feat_conv2,Conv2d,,,0.06963200122117996
6479,_classifer_fc1,Linear,,,0.024224000051617622
6479,_classifer_fc2,Linear,,,0.01616000011563301
6479,_classifer_fc3,Linear,,,0.012736000120639801
6480,_feat_conv1,Conv2d,,,0.06627199798822403
6480,_feat_conv2,Conv2d,,,0.0783040001988411
6480,_classifer_fc1,Linear,,,0.02425600029528141
6480,_classifer_fc2,Linear,,,0.016256000846624374
6480,_classifer_fc3,Linear,,,0.01648000068962574
6481,_feat_conv1,Conv2d,,,0.06876800209283829
6481,_feat_conv2,Conv2d,,,0.06963200122117996
6481,_classifer_fc1,Linear,,,0.024383999407291412
6481,_classifer_fc2,Linear,,,0.016287999227643013
6481,_classifer_fc3,Linear,,,0.012608000077307224
6482,_feat_conv1,Conv2d,,,0.06828799843788147
6482,_feat_conv2,Conv2d,,,0.07116799801588058
6482,_classifer_fc1,Linear,,,0.02412799932062626
6482,_classifer_fc2,Linear,,,0.016256000846624374
6482,_classifer_fc3,Linear,,,0.016448000445961952
6483,_feat_conv1,Conv2d,7062528.0,2880204.201034292,0.06787200272083282
6483,_feat_conv2,Conv2d,,,0.07088000327348709
6483,_classifer_fc1,Linear,,,0.024480000138282776
6483,_classifer_fc2,Linear,,,0.016063999384641647
6483,_classifer_fc3,Linear,,,0.01616000011563301
6484,_feat_conv1,Conv2d,,,0.06905599683523178
6484,_feat_conv2,Conv2d,,,0.0716480016708374
6484,_classifer_fc1,Linear,,,0.023903999477624893
6484,_classifer_fc2,Linear,,,0.016063999384641647
6484,_classifer_fc3,Linear,,,0.016575999557971954
6485,_feat_conv1,Conv2d,,,0.06700800359249115
6485,_feat_conv2,Conv2d,,,0.07430399954319
6485,_classifer_fc1,Linear,,,0.024032000452280045
6485,_classifer_fc2,Linear,,,0.016383999958634377
6485,_classifer_fc3,Linear,,,0.016256000846624374
6486,_feat_conv1,Conv2d,,,0.06758400052785873
6486,_feat_conv2,Conv2d,,,0.078015998005867
6486,_classifer_fc1,Linear,,,0.02396799996495247
6486,_classifer_fc2,Linear,,,0.016256000846624374
6486,_classifer_fc3,Linear,,,0.0144640002399683
6487,_feat_conv1,Conv2d,,,0.06934399902820587
6487,_feat_conv2,Conv2d,,,0.07507199794054031
6487,_classifer_fc1,Linear,,,0.024512000381946564
6487,_classifer_fc2,Linear,,,0.016256000846624374
6487,_classifer_fc3,Linear,,,0.012671999633312225
6488,_feat_conv1,Conv2d,,,0.0663359984755516
6488,_feat_conv2,Conv2d,,,0.07833600044250488
6488,_classifer_fc1,Linear,,,0.024383999407291412
6488,_classifer_fc2,Linear,,,0.0161920003592968
6488,_classifer_fc3,Linear,,,0.01651199907064438
6489,_feat_conv1,Conv2d,,,0.06729599833488464
6489,_feat_conv2,Conv2d,,,0.07068800181150436
6489,_classifer_fc1,Linear,,,0.024191999807953835
6489,_classifer_fc2,Linear,,,0.0161920003592968
6489,_classifer_fc3,Linear,,,0.012671999633312225
6490,_feat_conv1,Conv2d,,,0.06854400038719177
6490,_feat_conv2,Conv2d,,,0.07446400076150894
6490,_classifer_fc1,Linear,,,0.023871999233961105
6490,_classifer_fc2,Linear,,,0.0161920003592968
6490,_classifer_fc3,Linear,,,0.012608000077307224
6491,_feat_conv1,Conv2d,,,0.06896000355482101
6491,_feat_conv2,Conv2d,,,0.0695360004901886
6491,_classifer_fc1,Linear,,,0.024288000538945198
6491,_classifer_fc2,Linear,,,0.016224000602960587
6491,_classifer_fc3,Linear,,,0.016575999557971954
6492,_feat_conv1,Conv2d,,,0.0695360004901886
6492,_feat_conv2,Conv2d,,,0.07171200215816498
6492,_classifer_fc1,Linear,,,0.02393599972128868
6492,_classifer_fc2,Linear,,,0.0161920003592968
6492,_classifer_fc3,Linear,,,0.012640000320971012
6493,_feat_conv1,Conv2d,,,0.06780800223350525
6493,_feat_conv2,Conv2d,,,0.07132799923419952
6493,_classifer_fc1,Linear,,,0.024224000051617622
6493,_classifer_fc2,Linear,,,0.016287999227643013
6493,_classifer_fc3,Linear,,,0.01651199907064438
6494,_feat_conv1,Conv2d,,,0.06838399916887283
6494,_feat_conv2,Conv2d,,,0.07500799745321274
6494,_classifer_fc1,Linear,,,0.024480000138282776
6494,_classifer_fc2,Linear,,,0.016224000602960587
6494,_classifer_fc3,Linear,,,0.016607999801635742
6495,_feat_conv1,Conv2d,,,0.06617599725723267
6495,_feat_conv2,Conv2d,,,0.07126399874687195
6495,_classifer_fc1,Linear,,,0.02425600029528141
6495,_classifer_fc2,Linear,,,0.01616000011563301
6495,_classifer_fc3,Linear,,,0.013024000450968742
6496,_feat_conv1,Conv2d,,,0.06892800331115723
6496,_feat_conv2,Conv2d,,,0.07340800017118454
6496,_classifer_fc1,Linear,,,0.024000000208616257
6496,_classifer_fc2,Linear,,,0.016448000445961952
6496,_classifer_fc3,Linear,,,0.01616000011563301
6497,_feat_conv1,Conv2d,,,0.06860800087451935
6497,_feat_conv2,Conv2d,,,0.07446400076150894
6497,_classifer_fc1,Linear,,,0.024191999807953835
6497,_classifer_fc2,Linear,,,0.016256000846624374
6497,_classifer_fc3,Linear,,,0.016448000445961952
6498,_feat_conv1,Conv2d,,,0.0684799998998642
6498,_feat_conv2,Conv2d,,,0.07462400197982788
6498,_classifer_fc1,Linear,,,0.02412799932062626
6498,_classifer_fc2,Linear,,,0.016127999871969223
6498,_classifer_fc3,Linear,,,0.012608000077307224
6499,_feat_conv1,Conv2d,,,0.06668800115585327
6499,_feat_conv2,Conv2d,,,0.07836800068616867
6499,_classifer_fc1,Linear,,,0.023840000852942467
6499,_classifer_fc2,Linear,,,0.01616000011563301
6499,_classifer_fc3,Linear,,,0.01651199907064438
6500,_feat_conv1,Conv2d,,,0.0697920024394989
6500,_feat_conv2,Conv2d,,,0.07174400240182877
6500,_classifer_fc1,Linear,,,0.024224000051617622
6500,_classifer_fc2,Linear,,,0.016256000846624374
6500,_classifer_fc3,Linear,,,0.012575999833643436
6501,_feat_conv1,Conv2d,,,0.06844799965620041
6501,_feat_conv2,Conv2d,,,0.07788799703121185
6501,_classifer_fc1,Linear,,,0.02409599907696247
6501,_classifer_fc2,Linear,,,0.016224000602960587
6501,_classifer_fc3,Linear,,,0.012512000277638435
6502,_feat_conv1,Conv2d,,,0.06838399916887283
6502,_feat_conv2,Conv2d,,,0.07494399696588516
6502,_classifer_fc1,Linear,,,0.024288000538945198
6502,_classifer_fc2,Linear,,,0.016224000602960587
6502,_classifer_fc3,Linear,,,0.01648000068962574
6503,_feat_conv1,Conv2d,,,0.06943999975919724
6503,_feat_conv2,Conv2d,,,0.07583999633789062
6503,_classifer_fc1,Linear,,,0.0244159996509552
6503,_classifer_fc2,Linear,,,0.016224000602960587
6503,_classifer_fc3,Linear,,,0.012640000320971012
6504,_feat_conv1,Conv2d,,,0.06803199648857117
6504,_feat_conv2,Conv2d,,,0.06905599683523178
6504,_classifer_fc1,Linear,,,0.024191999807953835
6504,_classifer_fc2,Linear,,,0.016224000602960587
6504,_classifer_fc3,Linear,,,0.016543999314308167
6505,_feat_conv1,Conv2d,,,0.06860800087451935
6505,_feat_conv2,Conv2d,,,0.07465600222349167
6505,_classifer_fc1,Linear,,,0.02454400062561035
6505,_classifer_fc2,Linear,,,0.016224000602960587
6505,_classifer_fc3,Linear,,,0.01664000004529953
6506,_feat_conv1,Conv2d,,,0.06950400024652481
6506,_feat_conv2,Conv2d,,,0.07158400118350983
6506,_classifer_fc1,Linear,,,0.024032000452280045
6506,_classifer_fc2,Linear,,,0.016224000602960587
6506,_classifer_fc3,Linear,,,0.0163199994713068
6507,_feat_conv1,Conv2d,,,0.06947200000286102
6507,_feat_conv2,Conv2d,,,0.07097599655389786
6507,_classifer_fc1,Linear,,,0.0244159996509552
6507,_classifer_fc2,Linear,,,0.016224000602960587
6507,_classifer_fc3,Linear,,,0.016224000602960587
6508,_feat_conv1,Conv2d,,,1.1173759698867798
6508,_feat_conv2,Conv2d,,,0.07030399888753891
6508,_classifer_fc1,Linear,,,0.024768000468611717
6508,_classifer_fc2,Linear,,,0.016256000846624374
6508,_classifer_fc3,Linear,,,0.012512000277638435
6509,_feat_conv1,Conv2d,,,0.06611199676990509
6509,_feat_conv2,Conv2d,,,0.07817599922418594
6509,_classifer_fc1,Linear,,,0.024191999807953835
6509,_classifer_fc2,Linear,,,0.016287999227643013
6509,_classifer_fc3,Linear,,,0.016736000776290894
6510,_feat_conv1,Conv2d,,,0.06828799843788147
6510,_feat_conv2,Conv2d,,,0.06937599927186966
6510,_classifer_fc1,Linear,,,0.02412799932062626
6510,_classifer_fc2,Linear,,,0.016224000602960587
6510,_classifer_fc3,Linear,,,0.012575999833643436
6511,_feat_conv1,Conv2d,,,0.07001599669456482
6511,_feat_conv2,Conv2d,,,0.07766400277614594
6511,_classifer_fc1,Linear,7102656.0,2920332.201034292,0.02409599907696247
6511,_classifer_fc2,Linear,,,0.01616000011563301
6511,_classifer_fc3,Linear,,,0.016736000776290894
6512,_feat_conv1,Conv2d,,,0.06851200014352798
6512,_feat_conv2,Conv2d,,,0.07081600278615952
6512,_classifer_fc1,Linear,,,0.024447999894618988
6512,_classifer_fc2,Linear,,,0.0161920003592968
6512,_classifer_fc3,Linear,,,0.012543999589979649
6513,_feat_conv1,Conv2d,,,0.06934399902820587
6513,_feat_conv2,Conv2d,,,0.07075200229883194
6513,_classifer_fc1,Linear,,,0.024032000452280045
6513,_classifer_fc2,Linear,,,0.016224000602960587
6513,_classifer_fc3,Linear,,,0.016543999314308167
6514,_feat_conv1,Conv2d,,,0.06976000219583511
6514,_feat_conv2,Conv2d,,,0.07110399752855301
6514,_classifer_fc1,Linear,,,0.023871999233961105
6514,_classifer_fc2,Linear,,,0.016224000602960587
6514,_classifer_fc3,Linear,,,0.012768000364303589
6515,_feat_conv1,Conv2d,,,0.06771200150251389
6515,_feat_conv2,Conv2d,,,0.0751039981842041
6515,_classifer_fc1,Linear,,,0.024320000782608986
6515,_classifer_fc2,Linear,,,0.0163199994713068
6515,_classifer_fc3,Linear,,,0.013055999763309956
6516,_feat_conv1,Conv2d,,,0.06838399916887283
6516,_feat_conv2,Conv2d,,,0.07081600278615952
6516,_classifer_fc1,Linear,,,0.02412799932062626
6516,_classifer_fc2,Linear,,,0.016224000602960587
6516,_classifer_fc3,Linear,,,0.016287999227643013
6517,_feat_conv1,Conv2d,,,0.06668800115585327
6517,_feat_conv2,Conv2d,,,0.07791999727487564
6517,_classifer_fc1,Linear,,,0.023840000852942467
6517,_classifer_fc2,Linear,,,0.016127999871969223
6517,_classifer_fc3,Linear,,,0.012959999963641167
6518,_feat_conv1,Conv2d,,,0.06892800331115723
6518,_feat_conv2,Conv2d,,,0.07382400333881378
6518,_classifer_fc1,Linear,,,0.02457600086927414
6518,_classifer_fc2,Linear,,,0.01616000011563301
6518,_classifer_fc3,Linear,,,0.016287999227643013
6519,_feat_conv1,Conv2d,,,0.06876800209283829
6519,_feat_conv2,Conv2d,,,0.07760000228881836
6519,_classifer_fc1,Linear,,,0.024351999163627625
6519,_classifer_fc2,Linear,,,0.0161920003592968
6519,_classifer_fc3,Linear,,,0.01651199907064438
6520,_feat_conv1,Conv2d,,,0.06844799965620041
6520,_feat_conv2,Conv2d,,,0.0697920024394989
6520,_classifer_fc1,Linear,,,0.024159999564290047
6520,_classifer_fc2,Linear,,,0.016224000602960587
6520,_classifer_fc3,Linear,,,0.012608000077307224
6521,_feat_conv1,Conv2d,,,0.06969600170850754
6521,_feat_conv2,Conv2d,,,0.07532799988985062
6521,_classifer_fc1,Linear,,,0.024480000138282776
6521,_classifer_fc2,Linear,,,0.016416000202298164
6521,_classifer_fc3,Linear,,,0.016543999314308167
6522,_feat_conv1,Conv2d,,,0.06988800317049026
6522,_feat_conv2,Conv2d,,,0.07030399888753891
6522,_classifer_fc1,Linear,,,0.02425600029528141
6522,_classifer_fc2,Linear,,,0.016256000846624374
6522,_classifer_fc3,Linear,,,0.012671999633312225
6523,_feat_conv1,Conv2d,,,0.06860800087451935
6523,_feat_conv2,Conv2d,,,0.07788799703121185
6523,_classifer_fc1,Linear,,,0.024639999493956566
6523,_classifer_fc2,Linear,,,0.0163199994713068
6523,_classifer_fc3,Linear,,,0.012640000320971012
6524,_feat_conv1,Conv2d,,,0.06860800087451935
6524,_feat_conv2,Conv2d,,,0.06947200000286102
6524,_classifer_fc1,Linear,,,0.0244159996509552
6524,_classifer_fc2,Linear,,,0.01616000011563301
6524,_classifer_fc3,Linear,,,0.01648000068962574
6525,_feat_conv1,Conv2d,,,0.06643199920654297
6525,_feat_conv2,Conv2d,,,0.07491199672222137
6525,_classifer_fc1,Linear,,,0.02377600036561489
6525,_classifer_fc2,Linear,,,0.016224000602960587
6525,_classifer_fc3,Linear,,,0.012671999633312225
6526,_feat_conv1,Conv2d,,,0.06758400052785873
6526,_feat_conv2,Conv2d,,,0.07804799824953079
6526,_classifer_fc1,Linear,,,0.02409599907696247
6526,_classifer_fc2,Linear,,,0.0163199994713068
6526,_classifer_fc3,Linear,,,0.012992000207304955
6527,_feat_conv1,Conv2d,,,0.06876800209283829
6527,_feat_conv2,Conv2d,,,0.07795199751853943
6527,_classifer_fc1,Linear,,,0.024607999250292778
6527,_classifer_fc2,Linear,,,0.016224000602960587
6527,_classifer_fc3,Linear,,,0.016607999801635742
6528,_feat_conv1,Conv2d,,,0.06931199878454208
6528,_feat_conv2,Conv2d,,,0.07519999891519547
6528,_classifer_fc1,Linear,,,0.024671999737620354
6528,_classifer_fc2,Linear,,,0.0161920003592968
6528,_classifer_fc3,Linear,,,0.012927999719977379
6529,_feat_conv1,Conv2d,,,0.06937599927186966
6529,_feat_conv2,Conv2d,,,0.0700799971818924
6529,_classifer_fc1,Linear,,,0.024351999163627625
6529,_classifer_fc2,Linear,,,0.016287999227643013
6529,_classifer_fc3,Linear,,,0.01651199907064438
6530,_feat_conv1,Conv2d,,,0.06825599819421768
6530,_feat_conv2,Conv2d,,,0.07436800003051758
6530,_classifer_fc1,Linear,,,0.02457600086927414
6530,_classifer_fc2,Linear,,,0.016287999227643013
6530,_classifer_fc3,Linear,,,0.01648000068962574
6531,_feat_conv1,Conv2d,,,0.06854400038719177
6531,_feat_conv2,Conv2d,,,0.07094399631023407
6531,_classifer_fc1,Linear,,,0.024607999250292778
6531,_classifer_fc2,Linear,,,0.016224000602960587
6531,_classifer_fc3,Linear,,,0.012736000120639801
6532,_feat_conv1,Conv2d,,,0.9584320187568665
6532,_feat_conv2,Conv2d,,,0.06867200136184692
6532,_classifer_fc1,Linear,,,0.024320000782608986
6532,_classifer_fc2,Linear,,,0.016095999628305435
6532,_classifer_fc3,Linear,,,0.012671999633312225
6533,_feat_conv1,Conv2d,,,0.06694400310516357
6533,_feat_conv2,Conv2d,,,0.07782399654388428
6533,_classifer_fc1,Linear,,,0.02412799932062626
6533,_classifer_fc2,Linear,,,0.01635199971497059
6533,_classifer_fc3,Linear,,,0.0163199994713068
6534,_feat_conv1,Conv2d,,,0.06854400038719177
6534,_feat_conv2,Conv2d,,,0.06960000097751617
6534,_classifer_fc1,Linear,,,0.024480000138282776
6534,_classifer_fc2,Linear,,,0.01616000011563301
6534,_classifer_fc3,Linear,,,0.012575999833643436
6535,_feat_conv1,Conv2d,,,0.06934399902820587
6535,_feat_conv2,Conv2d,,,0.07100799679756165
6535,_classifer_fc1,Linear,,,0.02409599907696247
6535,_classifer_fc2,Linear,,,0.0161920003592968
6535,_classifer_fc3,Linear,,,0.01648000068962574
6536,_feat_conv1,Conv2d,,,0.06883200258016586
6536,_feat_conv2,Conv2d,,,0.0721919983625412
6536,_classifer_fc1,Linear,,,0.024191999807953835
6536,_classifer_fc2,Linear,,,0.016256000846624374
6536,_classifer_fc3,Linear,,,0.012575999833643436
6537,_feat_conv1,Conv2d,,,0.06860800087451935
6537,_feat_conv2,Conv2d,7102656.0,2920332.201034292,0.07142399996519089
6537,_classifer_fc1,Linear,,,0.02396799996495247
6537,_classifer_fc2,Linear,,,0.0161920003592968
6537,_classifer_fc3,Linear,,,0.016575999557971954
6538,_feat_conv1,Conv2d,,,0.0684799998998642
6538,_feat_conv2,Conv2d,,,0.07145600020885468
6538,_classifer_fc1,Linear,,,0.02409599907696247
6538,_classifer_fc2,Linear,,,0.016224000602960587
6538,_classifer_fc3,Linear,,,0.01651199907064438
6539,_feat_conv1,Conv2d,,,0.06998399645090103
6539,_feat_conv2,Conv2d,,,0.07132799923419952
6539,_classifer_fc1,Linear,,,0.02393599972128868
6539,_classifer_fc2,Linear,,,0.016256000846624374
6539,_classifer_fc3,Linear,,,0.01664000004529953
6540,_feat_conv1,Conv2d,,,0.06908799707889557
6540,_feat_conv2,Conv2d,,,0.06940799951553345
6540,_classifer_fc1,Linear,,,0.024383999407291412
6540,_classifer_fc2,Linear,,,0.016224000602960587
6540,_classifer_fc3,Linear,,,0.01616000011563301
6541,_feat_conv1,Conv2d,7102656.0,2920332.201034292,0.0687360018491745
6541,_feat_conv2,Conv2d,,,0.07772800326347351
6541,_classifer_fc1,Linear,,,0.024000000208616257
6541,_classifer_fc2,Linear,,,0.016256000846624374
6541,_classifer_fc3,Linear,,,0.016543999314308167
6542,_feat_conv1,Conv2d,,,0.06860800087451935
6542,_feat_conv2,Conv2d,,,0.07468800246715546
6542,_classifer_fc1,Linear,,,0.02412799932062626
6542,_classifer_fc2,Linear,,,0.0161920003592968
6542,_classifer_fc3,Linear,,,0.012671999633312225
6543,_feat_conv1,Conv2d,,,0.06943999975919724
6543,_feat_conv2,Conv2d,,,0.07465600222349167
6543,_classifer_fc1,Linear,,,0.023840000852942467
6543,_classifer_fc2,Linear,,,0.016287999227643013
6543,_classifer_fc3,Linear,,,0.016224000602960587
6544,_feat_conv1,Conv2d,,,0.06934399902820587
6544,_feat_conv2,Conv2d,,,0.0764160007238388
6544,_classifer_fc1,Linear,,,0.02412799932062626
6544,_classifer_fc2,Linear,,,0.016256000846624374
6544,_classifer_fc3,Linear,,,0.012575999833643436
6545,_feat_conv1,Conv2d,,,0.06876800209283829
6545,_feat_conv2,Conv2d,,,0.07760000228881836
6545,_classifer_fc1,Linear,,,0.024064000695943832
6545,_classifer_fc2,Linear,,,0.016224000602960587
6545,_classifer_fc3,Linear,,,0.012543999589979649
6546,_feat_conv1,Conv2d,,,0.06867200136184692
6546,_feat_conv2,Conv2d,,,0.07062400132417679
6546,_classifer_fc1,Linear,,,0.024288000538945198
6546,_classifer_fc2,Linear,,,0.0161920003592968
6546,_classifer_fc3,Linear,,,0.016448000445961952
6547,_feat_conv1,Conv2d,,,0.06966400146484375
6547,_feat_conv2,Conv2d,,,0.07494399696588516
6547,_classifer_fc1,Linear,,,0.023840000852942467
6547,_classifer_fc2,Linear,,,0.016256000846624374
6547,_classifer_fc3,Linear,,,0.012671999633312225
6548,_feat_conv1,Conv2d,,,0.06796800345182419
6548,_feat_conv2,Conv2d,,,0.07395199686288834
6548,_classifer_fc1,Linear,,,0.024191999807953835
6548,_classifer_fc2,Linear,,,0.0161920003592968
6548,_classifer_fc3,Linear,,,0.016383999958634377
6549,_feat_conv1,Conv2d,,,0.06867200136184692
6549,_feat_conv2,Conv2d,,,0.07449600100517273
6549,_classifer_fc1,Linear,,,0.024480000138282776
6549,_classifer_fc2,Linear,,,0.016256000846624374
6549,_classifer_fc3,Linear,,,0.016704000532627106
6550,_feat_conv1,Conv2d,,,0.06956800073385239
6550,_feat_conv2,Conv2d,,,0.07158400118350983
6550,_classifer_fc1,Linear,,,0.024064000695943832
6550,_classifer_fc2,Linear,,,0.0161920003592968
6550,_classifer_fc3,Linear,,,0.016448000445961952
6551,_feat_conv1,Conv2d,,,0.06681600213050842
6551,_feat_conv2,Conv2d,,,0.06521599739789963
6551,_classifer_fc1,Linear,,,0.024032000452280045
6551,_classifer_fc2,Linear,,,0.016256000846624374
6551,_classifer_fc3,Linear,,,0.016127999871969223
6552,_feat_conv1,Conv2d,,,0.06755200028419495
6552,_feat_conv2,Conv2d,,,0.07126399874687195
6552,_classifer_fc1,Linear,,,0.02454400062561035
6552,_classifer_fc2,Linear,,,0.0161920003592968
6552,_classifer_fc3,Linear,,,0.012575999833643436
6553,_feat_conv1,Conv2d,,,0.06969600170850754
6553,_feat_conv2,Conv2d,,,0.07129599899053574
6553,_classifer_fc1,Linear,,,0.02412799932062626
6553,_classifer_fc2,Linear,,,0.01635199971497059
